iter	Passed	Remaining
1664	71953	360198
1665	71992	360136
1666	72034	360086
1667	72071	360013
1668	72109	359943
1669	72134	359808
1670	72175	359754
1671	72219	359717
1672	72257	359647
1673	72301	359607
1674	72343	359559
1675	72384	359503
1676	72428	359466
1677	72464	359384
1678	72502	359317
1679	72547	359282
1680	72601	359292
1681	72678	359418
1682	72739	359461
1683	72788	359448
1684	72829	359391
1685	72872	359348
1686	72918	359320
1687	72959	359266
1688	72993	359175
1689	73036	359131
1690	73077	359079
1691	73112	358993
1692	73152	358935
1693	73204	358935
1694	73253	358919
1695	73287	358832
1696	73329	358784
1697	73371	358735
1698	73415	358693
1699	73449	358607
1700	73497	358587
1701	73543	358556
1702	73581	358488
1703	73625	358449
1704	73665	358387
1705	73710	358356
1706	73743	358264
1707	73778	358182
1708	73819	358125
1709	73861	358078
1710	73906	358040
1711	73948	357991
1712	73986	357927
1713	74022	357845
1714	74062	357790
1715	74111	357772
1716	74157	357743
1717	74196	357681
1718	74243	357656
1719	74278	357573
1720	74333	357587
1721	74373	357529
1722	74418	357492
1723	74461	357451
1724	74502	357397
1725	74543	357344
1726	74583	357285
1727	74622	357218
1728	74664	357173
1729	74697	357081
1730	74743	357048
1731	74777	356963
1732	74815	356895
1733	74850	356814
1734	74889	356751
1735	74937	356727
1736	74968	356631
1737	75006	356563
1738	75049	356515
1739	75094	356484
1740	75136	356433
1741	75172	356357
1742	75210	356291
1743	75254	356251
1744	75293	356190
1745	75331	356121
1746	75367	356041
1747	75407	355986
1748	75455	355966
1749	75498	355920
1750	75540	355873
1751	75581	355820
1752	75629	355797
1753	75668	355736
1754	75706	355670
1755	75756	355659
1756	75804	355636
1757	75841	355566
1758	75876	355483
1759	75914	355418
1760	75955	355362
1761	75999	355324
1762	76036	355254
1763	76082	355223
1764	76118	355149
1765	76161	355105
1766	76209	355082
1767	76256	355058
1768	76309	355062
1769	76358	355044
1770	76398	354987
1771	76439	354932
1772	76485	354905
1773	76527	354857
1774	76572	354824
1775	76601	354713
1776	76637	354636
1777	76678	354584
1778	76725	354558
1779	76768	354517
1780	76810	354465
1781	76848	354399
1782	76881	354310
1783	76926	354275
1784	76970	354236
1785	77011	354183
1786	77044	354094
1787	77084	354036
1788	77117	353947
1789	77158	353894
1790	77203	353859
1791	77254	353852
1792	77290	353778
1793	77328	353709
1794	77369	353656
1795	77407	353589
1796	77446	353529
1797	77488	353482
1798	77530	353433
1799	77566	353360
1800	77609	353315
1801	77653	353276
1802	77692	353214
1803	77734	353165
1804	77774	353107
1805	77815	353058
1806	77854	352993
1807	77890	352921
1808	77936	352888
1809	77980	352849
1810	78022	352804
1811	78064	352756
1812	78106	352709
1813	78140	352623
1814	78179	352563
1815	78221	352512
1816	78271	352503
1817	78310	352439
1818	78360	352428
1819	78400	352371
1820	78446	352340
1821	78479	352252
1822	78519	352194
1823	78562	352153
1824	78609	352125
1825	78645	352052
1826	78680	351973
1827	78718	351906
1828	78746	351795
1829	78791	351764
1830	78840	351747
1831	78882	351699
1832	78919	351627
1833	78958	351569
1834	78999	351513
1835	79045	351486
1836	79087	351435
1837	79123	351364
1838	79163	351306
1839	79216	351308
1840	79250	351226
1841	79293	351179
1842	79333	351123
1843	79376	351081
1844	79420	351042
1845	79456	350969
1846	79491	350891
1847	79529	350824
1848	79561	350731
1849	79604	350688
1850	79646	350644
1851	79679	350554
1852	79715	350482
1853	79761	350452
1854	79802	350401
1855	79851	350381
1856	79893	350335
1857	79934	350281
1858	79971	350214
1859	80038	350274
1860	80093	350283
1861	80154	350321
1862	80214	350353
1863	80252	350287
1864	80288	350211
1865	80323	350134
1866	80363	350077
1867	80401	350011
1868	80443	349967
1869	80479	349892
1870	80516	349824
1871	80560	349783
1872	80601	349732
1873	80642	349679
1874	80676	349598
1875	80718	349549
1876	80747	349447
1877	80790	349405
1878	80840	349393
1879	80881	349338
1880	80928	349312
1881	80971	349268
1882	81012	349219
1883	81054	349171
1884	81084	349072
1885	81125	349018
1886	81163	348954
1887	81193	348857
1888	81236	348813
1889	81275	348753
1890	81316	348704
1891	81365	348686
1892	81403	348618
1893	81452	348600
1894	81490	348538
1895	81527	348469
1896	81564	348399
1897	81608	348361
1898	81644	348290
1899	81684	348233
1900	81729	348200
1901	81770	348147
1902	81809	348089
1903	81853	348047
1904	81896	348008
1905	81943	347981
1906	81979	347908
1907	82020	347854
1908	82052	347765
1909	82093	347716
1910	82135	347666
1911	82177	347619
1912	82213	347549
1913	82254	347495
1914	82288	347416
1915	82334	347387
1916	82377	347344
1917	82416	347284
1918	82461	347248
1919	82503	347201
1920	82545	347156
1921	82588	347111
1922	82635	347085
1923	82676	347036
1924	82722	347006
1925	82766	346964
1926	82805	346907
1927	82846	346853
1928	82892	346822
1929	82927	346750
1930	82962	346670
1931	82996	346592
1932	83039	346549
1933	83074	346473
1934	83115	346422
1935	83150	346345
1936	83198	346322
1937	83239	346271
1938	83282	346230
1939	83324	346182
1940	83378	346185
1941	83421	346141
1942	83465	346103
1943	83512	346080
1944	83549	346010
1945	83593	345971
1946	83635	345925
1947	83675	345869
1948	83709	345789
1949	83745	345719
1950	83778	345633
1951	83822	345597
1952	83863	345544
1953	83905	345497
1954	83949	345457
1955	83991	345414
1956	84019	345306
1957	84061	345259
1958	84101	345205
1959	84131	345111
1960	84167	345038
1961	84203	344970
1962	84238	344894
1963	84276	344828
1964	84317	344779
1965	84356	344721
1966	84396	344666
1967	84439	344622
1968	84478	344565
1969	84514	344492
1970	84555	344443
1971	84596	344390
1972	84643	344365
1973	84678	344292
1974	84714	344220
1975	84757	344176
1976	84793	344106
1977	84836	344063
1978	84874	344002
1979	84925	343990
1980	84972	343964
1981	85005	343881
1982	85047	343836
1983	85088	343785
1984	85133	343750
1985	85165	343664
1986	85208	343620
1987	85254	343592
1988	85290	343520
1989	85339	343502
1990	85385	343472
1991	85419	343394
1992	85471	343387
1993	85515	343347
1994	85558	343307
1995	85601	343265
1996	85640	343205
1997	85687	343177
1998	85726	343119
1999	85770	343082
2000	85812	343037
2001	85855	342992
2002	85904	342975
2003	85937	342892
2004	85968	342802
2005	86002	342725
2006	86040	342662
2007	86078	342598
2008	86118	342543
2009	86159	342495
2010	86205	342466
2011	86243	342402
2012	86277	342324
2013	86323	342291
2014	86363	342239
2015	86404	342187
2016	86448	342150
2017	86490	342105
2018	86533	342062
2019	86570	341995
2020	86611	341945
2021	86657	341917
2022	86695	341853
2023	86742	341827
2024	86794	341820
2025	86840	341788
2026	86885	341753
2027	86925	341701
2028	86964	341641
2029	87005	341594
2030	87045	341538
2031	87088	341496
2032	87130	341450
2033	87170	341396
2034	87208	341333
2035	87250	341289
2036	87293	341247
2037	87335	341200
2038	87367	341114
2039	87410	341072
2040	87458	341048
2041	87505	341024
2042	87542	340958
2043	87587	340923
2044	87625	340860
2045	87674	340842
2046	87717	340799
2047	87763	340767
2048	87832	340829
2049	87923	340972
2050	87979	340978
2051	88019	340926
2052	88052	340845
2053	88097	340810
2054	88134	340744
2055	88171	340679
2056	88209	340616
2057	88251	340570
2058	88292	340521
2059	88340	340495
2060	88381	340446
2061	88416	340373
2062	88452	340304
2063	88494	340259
2064	88533	340198
2065	88574	340150
2066	88616	340102
2067	88652	340035
2068	88701	340016
2069	88737	339947
2070	88777	339894
2071	88812	339817
2072	88863	339807
2073	88908	339771
2074	88947	339714
2075	88983	339646
2076	89024	339595
2077	89071	339570
2078	89108	339505
2079	89158	339487
2080	89195	339421
2081	89230	339349
2082	89270	339297
2083	89304	339219
2084	89348	339180
2085	89391	339140
2086	89432	339087
2087	89473	339039
2088	89506	338960
2089	89548	338911
2090	89590	338866
2091	89631	338819
2092	89666	338744
2093	89708	338697
2094	89745	338632
2095	89782	338570
2096	89813	338481
2097	89858	338446
2098	89900	338402
2099	89945	338367
2100	89988	338324
2101	90024	338254
2102	90062	338193
2103	90098	338124
2104	90139	338076
2105	90193	338077
2106	90228	338005
2107	90274	337973
2108	90312	337911
2109	90354	337865
2110	90394	337810
2111	90426	337727
2112	90461	337657
2113	90499	337596
2114	90531	337511
2115	90566	337441
2116	90611	337407
2117	90653	337361
2118	90698	337326
2119	90733	337254
2120	90774	337205
2121	90815	337155
2122	90856	337107
2123	90900	337066
2124	90945	337031
2125	90981	336965
2126	91014	336886
2127	91056	336840
2128	91098	336795
2129	91139	336745
2130	91176	336680
2131	91214	336622
2132	91246	336537
2133	91290	336499
2134	91322	336416
2135	91352	336328
2136	91395	336285
2137	91437	336239
2138	91472	336168
2139	91509	336103
2140	91552	336064
2141	91599	336036
2142	91643	335996
2143	91688	335961
2144	91728	335910
2145	91770	335863
2146	91819	335843
2147	91859	335792
2148	91896	335727
2149	91935	335672
2150	91979	335631
2151	92023	335593
2152	92056	335516
2153	92099	335475
2154	92141	335430
2155	92175	335352
2156	92212	335289
2157	92246	335218
2158	92284	335156
2159	92326	335109
2160	92362	335042
2161	92406	335004
2162	92446	334952
2163	92477	334867
2164	92514	334805
2165	92559	334769
2166	92591	334686
2167	92629	334629
2168	92672	334586
2169	92707	334516
2170	92754	334490
2171	92796	334445
2172	92835	334385
2173	92880	334351
2174	92919	334296
2175	92959	334242
2176	92998	334189
2177	93036	334128
2178	93085	334108
2179	93099	333961
2180	93149	333945
2181	93191	333900
2182	93230	333843
2183	93271	333796
2184	93307	333730
2185	93338	333644
2186	93378	333590
2187	93416	333531
2188	93453	333469
2189	93493	333418
2190	93532	333361
2191	93575	333319
2192	93610	333251
2193	93656	333218
2194	93695	333163
2195	93736	333114
2196	93785	333094
2197	93830	333058
2198	93868	333001
2199	93917	332981
2200	93955	332922
2201	94000	332887
2202	94040	332835
2203	94079	332779
2204	94117	332717
2205	94158	332670
2206	94196	332612
2207	94241	332577
2208	94278	332515
2209	94316	332456
2210	94356	332402
2211	94402	332372
2212	94439	332310
2213	94484	332276
2214	94523	332219
2215	94567	332179
2216	94602	332112
2217	94634	332031
2218	94665	331947
2219	94694	331858
2220	94733	331800
2221	94786	331793
2222	94830	331757
2223	94873	331716
2224	94913	331665
2225	94953	331611
2226	95000	331584
2227	95038	331526
2228	95082	331487
2229	95128	331457
2230	95172	331420
2231	95214	331372
2232	95254	331321
2233	95291	331261
2234	95326	331191
2235	95362	331123
2236	95404	331078
2237	95445	331031
2238	95492	331005
2239	95534	330958
2240	95577	330918
2241	95616	330862
2242	95654	330804
2243	95692	330746
2244	95779	330855
2245	95829	330839
2246	95871	330793
2247	95928	330798
2248	95967	330745
2249	96013	330714
2250	96059	330680
2251	96095	330614
2252	96132	330555
2253	96174	330510
2254	96211	330446
2255	96253	330402
2256	96300	330373
2257	96339	330319
2258	96388	330296
2259	96421	330220
2260	96459	330162
2261	96494	330095
2262	96527	330019
2263	96570	329978
2264	96606	329911
2265	96651	329878
2266	96689	329820
2267	96740	329804
2268	96784	329766
2269	96824	329714
2270	96869	329679
2271	96912	329638
2272	96951	329585
2273	96994	329540
2274	97027	329466
2275	97067	329416
2276	97103	329349
2277	97142	329295
2278	97178	329230
2279	97220	329185
2280	97260	329134
2281	97300	329082
2282	97336	329017
2283	97371	328950
2284	97407	328883
2285	97459	328871
2286	97500	328823
2287	97545	328788
2288	97583	328731
2289	97617	328659
2290	97650	328583
2291	97693	328542
2292	97734	328496
2293	97772	328436
2294	97808	328371
2295	97851	328331
2296	97889	328273
2297	97934	328239
2298	97965	328156
2299	98000	328089
2300	98045	328054
2301	98082	327993
2302	98131	327972
2303	98167	327907
2304	98202	327837
2305	98247	327804
2306	98293	327774
2307	98331	327713
2308	98374	327672
2309	98412	327617
2310	98450	327557
2311	98482	327480
2312	98526	327442
2313	98572	327410
2314	98613	327361
2315	98656	327320
2316	98694	327262
2317	98734	327211
2318	98767	327138
2319	98807	327086
2320	98844	327026
2321	98883	326971
2322	98929	326940
2323	98980	326926
2324	99030	326907
2325	99067	326845
2326	99110	326804
2327	99153	326763
2328	99198	326729
2329	99250	326715
2330	99286	326653
2331	99329	326610
2332	99365	326548
2333	99411	326515
2334	99457	326483
2335	99503	326452
2336	99542	326400
2337	99578	326334
2338	99612	326264
2339	99653	326214
2340	99686	326140
2341	99727	326096
2342	99768	326047
2343	99803	325980
2344	99836	325906
2345	99874	325847
2346	99927	325840
2347	99972	325805
2348	100013	325758
2349	100054	325709
2350	100098	325672
2351	100140	325627
2352	100175	325559
2353	100217	325514
2354	100261	325478
2355	100297	325414
2356	100331	325342
2357	100367	325279
2358	100410	325239
2359	100458	325212
2360	100506	325187
2361	100549	325147
2362	100593	325109
2363	100637	325070
2364	100674	325009
2365	100713	324957
2366	100753	324905
2367	100791	324847
2368	100832	324800
2369	100866	324729
2370	100907	324684
2371	100954	324655
2372	100988	324583
2373	101023	324517
2374	101065	324472
2375	101098	324401
2376	101134	324336
2377	101170	324274
2378	101205	324207
2379	101241	324141
2380	101278	324083
2381	101320	324039
2382	101363	323997
2383	101406	323957
2384	101444	323899
2385	101488	323860
2386	101525	323800
2387	101563	323744
2388	101595	323668
2389	101628	323596
2390	101666	323539
2391	101707	323490
2392	101749	323447
2393	101792	323405
2394	101846	323398
2395	101885	323345
2396	101925	323295
2397	101971	323265
2398	102008	323205
2399	102057	323182
2400	102097	323131
2401	102140	323089
2402	102171	323010
2403	102214	322969
2404	102255	322924
2405	102295	322874
2406	102331	322808
2407	102372	322762
2408	102416	322724
2409	102461	322689
2410	102503	322646
2411	102546	322603
2412	102579	322531
2413	102611	322458
2414	102649	322400
2415	102692	322359
2416	102744	322346
2417	102783	322293
2418	102826	322251
2419	102860	322181
2420	102888	322093
2421	102922	322026
2422	102970	322002
2423	103013	321959
2424	103051	321901
2425	103097	321870
2426	103140	321829
2427	103174	321762
2428	103216	321719
2429	103245	321633
2430	103316	321679
2431	103376	321691
2432	103434	321698
2433	103495	321712
2434	103529	321643
2435	103579	321624
2436	103616	321565
2437	103654	321508
2438	103695	321460
2439	103732	321400
2440	103775	321360
2441	103816	321313
2442	103853	321251
2443	103901	321226
2444	103935	321158
2445	103974	321106
2446	104012	321047
2447	104048	320986
2448	104095	320957
2449	104136	320911
2450	104179	320870
2451	104220	320823
2452	104254	320752
2453	104297	320711
2454	104330	320642
2455	104367	320581
2456	104404	320522
2457	104447	320480
2458	104482	320415
2459	104525	320374
2460	104561	320312
2461	104604	320271
2462	104638	320202
2463	104676	320148
2464	104715	320094
2465	104753	320038
2466	104794	319990
2467	104834	319940
2468	104884	319922
2469	104922	319865
2470	104964	319822
2471	105003	319768
2472	105044	319720
2473	105085	319674
2474	105140	319670
2475	105180	319618
2476	105223	319579
2477	105263	319527
2478	105275	319393
2479	105317	319349
2480	105356	319296
2481	105388	319223
2482	105424	319159
2483	105456	319086
2484	105491	319022
2485	105536	318986
2486	105572	318923
2487	105610	318868
2488	105646	318807
2489	105691	318771
2490	105729	318717
2491	105768	318662
2492	105807	318611
2493	105854	318581
2494	105895	318534
2495	105934	318482
2496	105975	318436
2497	106018	318395
2498	106057	318343
2499	106093	318279
2500	106140	318251
2501	106177	318193
2502	106218	318145
2503	106256	318091
2504	106292	318027
2505	106326	317960
2506	106375	317937
2507	106409	317870
2508	106455	317839
2509	106491	317777
2510	106532	317731
2511	106574	317686
2512	106613	317632
2513	106654	317588
2514	106698	317548
2515	106736	317493
2516	106769	317423
2517	106815	317393
2518	106859	317354
2519	106901	317311
2520	106942	317263
2521	106988	317233
2522	107022	317164
2523	107061	317112
2524	107098	317053
2525	107130	316980
2526	107172	316937
2527	107204	316864
2528	107239	316800
2529	107280	316753
2530	107312	316680
2531	107345	316609
2532	107392	316579
2533	107436	316543
2534	107476	316494
2535	107518	316449
2536	107560	316407
2537	107597	316347
2538	107634	316289
2539	107674	316241
2540	107717	316201
2541	107754	316142
2542	107798	316105
2543	107838	316054
2544	107875	315997
2545	107912	315937
2546	107942	315858
2547	107977	315796
2548	108020	315755
2549	108050	315676
2550	108092	315632
2551	108132	315585
2552	108174	315541
2553	108224	315520
2554	108278	315511
2555	108316	315457
2556	108356	315406
2557	108379	315308
2558	108419	315258
2559	108450	315185
2560	108488	315127
2561	108529	315082
2562	108569	315034
