iter	Logloss
1503	0.04130498363
1504	0.04130493895
1505	0.04130486361
1506	0.04130471033
1507	0.04128320826
1508	0.04128309727
1509	0.04128291222
1510	0.04128225183
1511	0.04128211856
1512	0.04127994457
1513	0.04125467691
1514	0.04125465304
1515	0.04125439578
1516	0.04124297401
1517	0.04120693231
1518	0.04120663473
1519	0.04120317912
1520	0.04118529797
1521	0.04117204341
1522	0.04114428956
1523	0.04113916819
1524	0.04111185382
1525	0.04109104617
1526	0.04105734788
1527	0.04105733749
1528	0.04104349023
1529	0.04103330319
1530	0.04102841901
1531	0.04101622855
1532	0.04101620361
1533	0.0409904829
1534	0.04098328131
1535	0.04098323828
1536	0.04095624864
1537	0.04093047242
1538	0.04090219672
1539	0.04090219385
1540	0.04090204522
1541	0.04090178483
1542	0.04088039992
1543	0.0408623385
1544	0.04080747684
1545	0.0407966653
1546	0.04078799177
1547	0.04078792058
1548	0.04078735923
1549	0.04078702641
1550	0.0407868595
1551	0.04078487852
1552	0.04078487061
1553	0.04076949344
1554	0.04073929646
1555	0.04072083255
1556	0.04072080441
1557	0.0407171016
1558	0.04071709727
1559	0.04071706224
1560	0.04070285482
1561	0.04068319448
1562	0.04068317068
1563	0.0406830275
1564	0.04068109249
1565	0.0406785366
1566	0.04067845938
1567	0.04067842645
1568	0.04067800536
1569	0.04065904992
1570	0.04065825918
1571	0.04060829696
1572	0.04060827724
1573	0.04060823576
1574	0.04060816684
1575	0.04060808524
1576	0.04059086905
1577	0.04057728994
1578	0.04057725803
1579	0.04057719183
1580	0.04056582824
1581	0.04056504429
1582	0.04056490614
1583	0.04056456523
1584	0.04055663067
1585	0.0405564663
1586	0.040556289
1587	0.04055589062
1588	0.04055573058
1589	0.04055558387
1590	0.04055551354
1591	0.04055540347
1592	0.04054712127
1593	0.04051254848
1594	0.04050603124
1595	0.04048202853
1596	0.04045266437
1597	0.040434675
1598	0.04043462419
1599	0.04039690447
1600	0.04036616041
1601	0.04033221143
1602	0.04033218108
1603	0.04032133639
1604	0.04032132846
1605	0.0403148246
1606	0.04030849261
1607	0.04028421615
1608	0.04028421411
1609	0.04025810691
1610	0.040242843
1611	0.04023887112
1612	0.04023875498
1613	0.04023228658
1614	0.04023189358
1615	0.04023183038
1616	0.04023167311
1617	0.04023131126
1618	0.04020678474
1619	0.04020446536
1620	0.04017595647
1621	0.04017587282
1622	0.04016195458
1623	0.0401568785
1624	0.04015535645
1625	0.04015531072
1626	0.04015127405
1627	0.04010386529
1628	0.04005938632
1629	0.04004614893
1630	0.04004610558
1631	0.04004606489
1632	0.04004522979
1633	0.03998354323
1634	0.03998066526
1635	0.03991531529
1636	0.03988724305
1637	0.03987175668
1638	0.03985733009
1639	0.03985732677
1640	0.03985290287
1641	0.03985282946
1642	0.03985208694
1643	0.03984195871
1644	0.03984184375
1645	0.03982925346
1646	0.03978938583
1647	0.03978936674
1648	0.03978926349
1649	0.03978831713
1650	0.03978614687
1651	0.03974024488
1652	0.03972945754
1653	0.03972942876
1654	0.03972127305
1655	0.0397212692
1656	0.03969379327
1657	0.03967697952
1658	0.03967663944
1659	0.03967661669
1660	0.0396437617
1661	0.03963848123
1662	0.03959741927
1663	0.03959715142
1664	0.03959668651
1665	0.0395966252
1666	0.03959300458
1667	0.0395929911
1668	0.03959289409
1669	0.03958898713
1670	0.03957777348
1671	0.03954339067
1672	0.03954328678
1673	0.03954307169
1674	0.03952689647
1675	0.03950481846
1676	0.03949072229
1677	0.0394130585
1678	0.03940236939
1679	0.03940233248
1680	0.03937454276
1681	0.03937101779
1682	0.03936078726
1683	0.03930420948
1684	0.03928858774
1685	0.03928849702
1686	0.03927455304
1687	0.03927420068
1688	0.03927403742
1689	0.03927399812
1690	0.03927397555
1691	0.03927394271
1692	0.0392468094
1693	0.03923481009
1694	0.03922104841
1695	0.03920929877
1696	0.03920917636
1697	0.03920916893
1698	0.03920621651
1699	0.0392060318
1700	0.03919980345
1701	0.03916046438
1702	0.03916036439
1703	0.03914116173
1704	0.03912462062
1705	0.03910926195
1706	0.03910926146
1707	0.03910916782
1708	0.03909479704
1709	0.03907729903
1710	0.03906955227
1711	0.03906199501
1712	0.03905440305
1713	0.03905438445
1714	0.03905339898
1715	0.03903867395
1716	0.0389974296
1717	0.03897539941
1718	0.03894795948
1719	0.03894794029
1720	0.0389280206
1721	0.03890485718
1722	0.03886402224
1723	0.03884709644
1724	0.03883887034
1725	0.03882021701
1726	0.03882009525
1727	0.03882006564
1728	0.03877636356
1729	0.03877636161
1730	0.03877614927
1731	0.03877542265
1732	0.03877540989
1733	0.03877536667
1734	0.03874510866
1735	0.03874241991
1736	0.03874231056
1737	0.03874220494
1738	0.03874213656
1739	0.03874202897
1740	0.0387379109
1741	0.03873780633
1742	0.03873768161
1743	0.0387213034
1744	0.03872129944
1745	0.03871422675
1746	0.03870089321
1747	0.03866494904
1748	0.03859761547
1749	0.03859421499
1750	0.03859364108
1751	0.03858333785
1752	0.03854782556
1753	0.03854746631
1754	0.03854350393
1755	0.03852048551
1756	0.03851173807
1757	0.03851170674
1758	0.03851148974
1759	0.03850647483
1760	0.03845951247
1761	0.03841728231
1762	0.03841718333
1763	0.03840988546
1764	0.03840987385
1765	0.03840961471
1766	0.03840941649
1767	0.0384056717
1768	0.03840548553
1769	0.0383810918
1770	0.03835783368
1771	0.03832545097
1772	0.03829098192
1773	0.0382789795
1774	0.03826062709
1775	0.03826054424
1776	0.0382427805
1777	0.03824276881
1778	0.03822314
1779	0.03822313553
1780	0.03822298523
1781	0.0382223875
1782	0.0382221019
1783	0.03822199762
1784	0.0382088111
1785	0.03820513974
1786	0.03820509848
1787	0.03820468608
1788	0.03820458518
1789	0.0382028605
1790	0.03819724285
1791	0.03818687278
1792	0.03815546204
1793	0.03813981512
1794	0.03813264777
1795	0.03813255732
1796	0.03813112689
1797	0.03813061689
1798	0.03813042406
1799	0.03813034243
1800	0.03812125928
1801	0.03811542607
1802	0.03810013295
1803	0.03809505715
1804	0.03808393868
1805	0.03807426393
1806	0.03807424156
1807	0.0380732561
1808	0.03805403052
1809	0.03801663244
1810	0.03801616591
1811	0.03801031946
1812	0.03801015976
1813	0.03801008943
1814	0.03801003521
1815	0.03798971886
1816	0.03798103577
1817	0.0379810058
1818	0.0379810058
1819	0.03796732326
1820	0.03795657805
1821	0.03795657099
1822	0.03795652974
1823	0.03795619754
1824	0.03791134915
1825	0.03791134684
1826	0.03791121486
1827	0.03791093702
1828	0.03791093034
1829	0.0379109071
1830	0.03791058915
1831	0.03790671597
1832	0.03790667652
1833	0.03790625656
1834	0.03790619917
1835	0.03790616265
1836	0.03790050912
1837	0.03790048189
1838	0.0378935589
1839	0.037872579
1840	0.03787248863
1841	0.0378724517
1842	0.03787209096
1843	0.03787203916
1844	0.03786908729
1845	0.03786908637
1846	0.03786906215
1847	0.03784562958
1848	0.03784562857
1849	0.03784066027
1850	0.03781341659
1851	0.03781340798
1852	0.03781334987
1853	0.03778084553
1854	0.03775507771
1855	0.03772784045
1856	0.03772775962
1857	0.03772769612
1858	0.03772767309
1859	0.03770898462
1860	0.03768493635
1861	0.03765272729
1862	0.03765271206
1863	0.0376526853
1864	0.037646959
1865	0.0376468213
1866	0.03764658618
1867	0.03764654536
1868	0.03764585847
1869	0.03764554855
1870	0.03764535272
1871	0.03764458417
1872	0.03764357141
1873	0.03764337562
1874	0.03764325634
1875	0.03764325577
1876	0.03764310443
1877	0.0376265429
1878	0.03758915171
1879	0.03756896852
1880	0.0375610739
1881	0.03754263686
1882	0.03753547276
1883	0.03753501861
1884	0.03752104814
1885	0.03752086217
1886	0.03750541157
1887	0.03748763974
1888	0.03748762186
1889	0.03748757528
1890	0.03746893785
1891	0.03744551178
1892	0.03744304713
1893	0.03742351448
1894	0.03742318059
1895	0.03742306029
1896	0.03741711868
1897	0.03741216956
1898	0.03741212146
1899	0.03741210855
1900	0.03741028642
1901	0.03741023407
1902	0.03741022339
1903	0.03741009896
1904	0.03740997316
1905	0.03738990061
1906	0.03736058282
1907	0.03736046152
1908	0.0373604511
1909	0.03736033319
1910	0.03735238576
1911	0.03734147566
1912	0.03733018337
1913	0.03732175733
1914	0.03731124266
1915	0.03728760828
1916	0.03728758787
1917	0.03728725256
1918	0.0372717944
1919	0.03726545376
1920	0.03725312475
1921	0.03725311703
1922	0.03723468296
1923	0.0372342096
1924	0.03722980448
1925	0.03722975871
1926	0.03722969661
1927	0.03722968384
1928	0.03722652058
1929	0.03722649242
1930	0.03721874261
1931	0.03721870366
1932	0.03720155563
1933	0.03720118662
1934	0.03717765416
1935	0.03717758707
1936	0.03715081072
1937	0.03713938382
1938	0.03712152832
1939	0.03709726545
1940	0.0370931294
1941	0.03709311101
1942	0.03708089944
1943	0.03707487247
1944	0.03707487201
1945	0.03707437026
1946	0.03707433879
1947	0.03707433136
1948	0.03707427539
1949	0.03707421054
1950	0.03707420345
1951	0.0370513745
1952	0.03705134246
1953	0.0370241972
1954	0.03702416043
1955	0.03702382819
1956	0.03702381535
1957	0.03699801749
1958	0.03699797357
1959	0.0369800608
1960	0.03697541936
1961	0.03697538293
1962	0.03695815493
1963	0.03695815272
1964	0.03693309423
1965	0.03690027291
1966	0.03689926893
1967	0.03689562199
1968	0.03685877501
1969	0.03685874997
1970	0.03685874822
1971	0.03685871395
1972	0.03685862362
1973	0.03685609328
1974	0.03685012142
1975	0.03683542472
1976	0.03683540673
1977	0.03680958908
1978	0.03680257358
1979	0.03679011482
1980	0.03676162763
1981	0.03675547294
1982	0.0367551963
1983	0.0367487112
1984	0.03672595038
1985	0.03671971419
1986	0.03671971306
1987	0.0367037686
1988	0.03670367012
1989	0.03670366016
1990	0.03669999159
1991	0.03669997448
1992	0.03668828392
1993	0.03666699014
1994	0.03662160209
1995	0.03662159324
1996	0.0366200254
1997	0.03660544208
1998	0.03660463421
1999	0.03660450088
2000	0.03659450462
2001	0.0365940814
2002	0.03657968484
2003	0.03657709244
2004	0.03657708301
2005	0.0365605916
2006	0.03653789256
2007	0.03653788057
2008	0.03653776514
2009	0.03652802318
2010	0.03652762259
2011	0.03652756264
2012	0.03652751925
2013	0.03650444637
2014	0.03649379691
2015	0.03649372376
2016	0.03649045968
2017	0.03647736472
2018	0.03647729574
2019	0.03647521079
2020	0.03643390289
2021	0.0364167063
2022	0.03640035093
2023	0.03637849458
2024	0.03636809745
2025	0.0363645991
2026	0.03635951678
2027	0.03635941763
2028	0.03634999714
2029	0.03634763602
2030	0.03634732771
2031	0.03632119589
2032	0.03629625084
2033	0.03629620591
2034	0.03629611491
2035	0.03629610049
2036	0.03629111669
2037	0.03629109991
2038	0.03628480165
2039	0.03628467026
2040	0.03627671325
2041	0.03625217183
2042	0.03625208425
2043	0.03625177592
2044	0.03625141404
2045	0.03621988992
2046	0.03620610441
2047	0.03620183989
2048	0.03620014537
2049	0.03620014123
2050	0.03619993086
2051	0.03619972251
2052	0.03619953368
2053	0.03619950766
2054	0.03619942507
2055	0.03619939497
2056	0.0361989273
2057	0.03619570479
2058	0.03619557224
2059	0.03617015069
2060	0.03616519665
2061	0.0361651818
2062	0.03616514932
2063	0.03616512373
2064	0.0361651005
2065	0.03615264018
2066	0.03615260184
2067	0.03614323853
2068	0.03612806545
2069	0.03612805392
2070	0.03612521894
2071	0.03612518171
2072	0.03611395194
2073	0.03611387695
2074	0.03609440319
2075	0.03609267252
2076	0.03607419836
2077	0.03605798347
2078	0.0360579798
2079	0.0360498468
2080	0.03604975051
2081	0.03604943918
2082	0.03604880917
2083	0.0360487545
2084	0.03603751696
2085	0.03602904098
2086	0.03602893782
2087	0.03602892645
2088	0.03602891771
2089	0.03602447477
2090	0.03602413745
2091	0.03601926613
2092	0.03601924769
2093	0.03601920804
2094	0.03601902409
2095	0.03600929887
2096	0.03600922719
2097	0.03600381669
2098	0.03600381235
2099	0.03600374301
2100	0.03600372358
2101	0.03600335298
2102	0.03600333973
2103	0.03600330051
2104	0.03600326428
2105	0.03599070076
2106	0.03599068129
2107	0.03596929562
2108	0.03596929525
2109	0.03596887792
2110	0.0359688168
2111	0.03596878721
2112	0.03596827758
2113	0.03596827588
2114	0.03596649827
2115	0.03596603416
2116	0.03596596871
2117	0.03596589548
2118	0.03596462861
2119	0.03596456642
2120	0.03596452864
2121	0.03595511392
2122	0.03595508678
2123	0.03595497382
2124	0.03595496835
2125	0.03595089329
2126	0.03595088975
2127	0.03595026302
2128	0.03595021568
2129	0.03595020941
2130	0.03594983207
2131	0.03594980637
2132	0.03594979597
2133	0.03593584626
2134	0.03593578218
2135	0.03593570356
2136	0.03593566683
2137	0.03593554489
2138	0.0359354634
2139	0.03593538874
2140	0.0359167618
2141	0.03591605806
2142	0.0359160429
2143	0.03591593118
2144	0.03591579771
2145	0.03591537215
2146	0.03589180677
2147	0.03588663707
2148	0.03588574575
2149	0.03588558222
2150	0.03588529122
2151	0.03588510151
2152	0.03588507751
2153	0.03588502514
2154	0.03587896276
2155	0.0358789036
2156	0.03587886791
2157	0.03587881683
2158	0.0358724007
2159	0.03587065828
2160	0.03586713654
2161	0.03585479864
2162	0.03582760655
2163	0.03582755234
2164	0.03582752866
2165	0.03581886231
2166	0.03581882685
2167	0.03581861739
2168	0.03581858991
2169	0.03581854005
2170	0.03580840708
2171	0.03580839446
2172	0.03580833304
2173	0.0358051614
2174	0.0358051384
2175	0.03580513002
2176	0.03580504461
2177	0.03580500635
2178	0.03580062911
2179	0.03579278979
2180	0.03577565375
2181	0.03577563949
2182	0.03576479588
2183	0.03575419197
2184	0.03574816049
2185	0.03574794625
2186	0.03574794441
2187	0.03574791485
2188	0.03574789713
2189	0.03574789479
2190	0.03574461936
2191	0.03574449741
2192	0.03574431714
2193	0.03574428835
2194	0.03574425417
2195	0.03574417211
2196	0.03573369119
2197	0.03573265782
2198	0.03573256453
2199	0.03571648729
2200	0.03571647853
2201	0.03571619358
2202	0.03570690558
2203	0.03570688214
2204	0.03570350045
2205	0.03570347219
2206	0.03570332865
2207	0.03570327482
2208	0.03570324491
2209	0.03570323922
2210	0.03570286374
2211	0.03569196203
2212	0.03569194554
2213	0.03569139505
2214	0.03569135736
2215	0.03569130435
2216	0.03566894433
2217	0.03565009227
2218	0.03564028612
2219	0.03564020449
2220	0.03562215134
2221	0.0355995429
2222	0.0355877435
2223	0.03556869137
2224	0.03556857952
2225	0.03554335507
2226	0.03553135606
2227	0.03552489826
2228	0.03552483049
2229	0.0355035191
2230	0.03546703128
2231	0.03546135652
2232	0.03546135348
2233	0.03546134551
2234	0.0354612909
2235	0.03545966718
2236	0.03545963268
2237	0.03544229011
2238	0.03542670532
2239	0.03542670116
2240	0.03542644933
2241	0.03542637419
2242	0.035412282
2243	0.03541227364
2244	0.03540128974
2245	0.03540119794
2246	0.03540114525
2247	0.03540089588
2248	0.03540087617
2249	0.03539083728
2250	0.03538022811
2251	0.03537487331
2252	0.03536984879
2253	0.03536772092
2254	0.03536769439
2255	0.03536768973
2256	0.03535810524
2257	0.03535808131
2258	0.03535807473
2259	0.03535803947
2260	0.03535801028
2261	0.03535798238
2262	0.03535789818
2263	0.0353573404
2264	0.03535732837
2265	0.03533992819
2266	0.0353399144
2267	0.03532854956
2268	0.03532442419
2269	0.03532441175
2270	0.03532429882
2271	0.03532425251
2272	0.03532418424
2273	0.03531837709
2274	0.03531568
2275	0.03529830735
2276	0.03529827566
2277	0.03529819623
2278	0.03529810236
2279	0.03529438343
2280	0.03529437987
2281	0.03529431867
2282	0.03529424867
2283	0.03529422519
2284	0.03529422415
2285	0.0352863717
2286	0.03528442111
2287	0.03524816126
2288	0.03521790041
2289	0.03520907967
2290	0.03518647246
2291	0.03518176533
2292	0.03518136368
2293	0.0351813434
2294	0.03518133557
2295	0.03518097781
2296	0.03518092292
2297	0.03518091886
2298	0.03518058283
2299	0.0351805615
2300	0.03517531517
2301	0.03517529937
2302	0.03516488041
2303	0.03516486695
2304	0.03516484242
2305	0.035164745
2306	0.03515515915
2307	0.03515515609
2308	0.03515499814
2309	0.03515497236
2310	0.03515486073
2311	0.03515350255
2312	0.03514537746
2313	0.03512921343
2314	0.03512921343
2315	0.03509864867
2316	0.03509864748
2317	0.03509853194
2318	0.03509852599
2319	0.03508964678
2320	0.03508643932
2321	0.03505798678
2322	0.03505174478
2323	0.03502836688
2324	0.03500884207
2325	0.03499880833
2326	0.03499120714
2327	0.03498636138
2328	0.03496647042
2329	0.0349501883
2330	0.03493780203
2331	0.03493452277
2332	0.03493231481
2333	0.03493207349
2334	0.03491962528
2335	0.03488321751
2336	0.03488321347
2337	0.03487734631
2338	0.03487732118
2339	0.03487719595
2340	0.03487713447
2341	0.03487713112
2342	0.03485781551
2343	0.0348570171
2344	0.03485700246
2345	0.0348569799
2346	0.03485281223
2347	0.03485262452
2348	0.03485253118
2349	0.03485252998
2350	0.03485239715
2351	0.03485239715
2352	0.03485237134
2353	0.03485218765
2354	0.03484659919
2355	0.03484658571
2356	0.03484655977
2357	0.03484655182
2358	0.0348465182
2359	0.0348257774
2360	0.03482262949
2361	0.0348226158
2362	0.03480933048
2363	0.0348092964
2364	0.03480901477
2365	0.03480883012
2366	0.03480882117
2367	0.03480832975
2368	0.03480831998
2369	0.03480791989
2370	0.03480791059
2371	0.03480408003
2372	0.03480406721
2373	0.034803858
2374	0.03480381147
2375	0.03480376767
2376	0.03480374271
2377	0.03480361195
2378	0.03480357407
2379	0.03480354128
2380	0.03480350629
2381	0.03480350297
2382	0.03480337117
2383	0.03480333941
2384	0.03480319163
2385	0.034786847
2386	0.03477833555
2387	0.03477830756
2388	0.03477797731
2389	0.03477795071
2390	0.03477792784
2391	0.0347778639
2392	0.03477785276
2393	0.03476720882
2394	0.0347387142
2395	0.03473870614
2396	0.03473859836
2397	0.03473856205
2398	0.03473851323
2399	0.03473804133
2400	0.03473745294
2401	0.03473569715
2402	0.0347356799
2403	0.03472924165
2404	0.03472862877
2405	0.03472861709
2406	0.03472821723
2407	0.03472813019
2408	0.03472797117
2409	0.0347120742
2410	0.03470123429
2411	0.03470122553
2412	0.03468797493
2413	0.03468792041
2414	0.03468525632
2415	0.03468131918
2416	0.03467092125
2417	0.03467072687
2418	0.03467066674
2419	0.0346702602
2420	0.03467018594
2421	0.03467018594
2422	0.03466994554
2423	0.03466982
2424	0.0346697669
2425	0.03466968623
2426	0.0346646491
2427	0.03466457657
2428	0.03466405024
2429	0.03466386209
2430	0.03464566824
2431	0.03464546807
2432	0.03464495276
2433	0.03464489954
2434	0.03464486661
2435	0.03463691897
2436	0.03463520148
2437	0.03463516793
2438	0.0346314371
2439	0.0346314262
2440	0.03462887402
2441	0.03462509662
2442	0.03462500069
2443	0.03461042227
2444	0.03460408423
2445	0.03460193745
2446	0.03460193613
2447	0.03460179847
2448	0.03458415348
2449	0.03458413175
2450	0.034584035
2451	0.03458356749
2452	0.03458356054
2453	0.03458354944
2454	0.03458344093
2455	0.03458336233
2456	0.03458335055
2457	0.03458322946
2458	0.03458306432
2459	0.03458292646
2460	0.03458289098
2461	0.03455624813
2462	0.03455343475
2463	0.03455341125
